ISO2,ISO_Type,Country,Region,Emissions_scope,Warming_scenario,Probability_of_reach,Budget_distribution_scenario,Years_to_neutrality_from_latest_available,Years_to_neutrality_from_today,Neutrality_year,Latest_year,Latest_population,Latest_annual_CO2_emissions_Mt,Latest_cumulative_CO2_emissions_Mt,Latest_emissions_per_capita_t,Latest_cumulative_population,Share_of_cumulative_population_Latest_to_2050,Share_of_cumulative_population_1970_to_2050,Share_of_cumulative_population_1970_to_latest,share_of_capacity,Global_Carbon_budget,Country_carbon_budget,Country_budget_per_capita,Share_of_cumulative_emissions,Global_Total_Budget,Total_available_budget,Latest_cumulative_emissions_per_capita,Share_of_global_cumulative_emissions,Country_theoretical_budget,Country_share_of_positive_budgets,scenario_id
AE,Country,United Arab Emirates,Middle East,Territory,1.5°C,50%,Capacity,-38,-40,1985,2023.0,10642081.0,229.383648,5639.244638,21.554397866357153,215556183.5,0.0014768910392633262,0.001032521964332833,0.0013241565462294403,0.0003435918294554,210596.667995,-5102.4599868959995,-479.46073581811675,0.004172034007376841,216235.912633,1562274.20179,0.0005299005559157086,0.004172034007376841,-5102.4599868959995,,68
AE,Country,United Arab Emirates,Middle East,Territory,1.5°C,67%,Population,0,-2,2023,2023.0,10642081.0,229.383648,5639.244638,21.554397866357153,215556183.5,0.0014768910392633262,0.001032521964332833,0.0013241565462294403,0.0003435918294554,23596.667995000003,34.849707518287225,3.2747079747172783,0.004172034007376841,29235.912633000004,1375274.20179,0.0005299005559157086,0.004172034007376841,,,69
AE,Country,United Arab Emirates,Middle East,Territory,1.5°C,67%,Responsibility,-20,-22,2003,2023.0,10642081.0,229.383648,5639.244638,21.554397866357153,215556183.5,0.0014768910392633262,0.001032521964332833,0.0013241565462294403,0.0003435918294554,23596.667995000003,-3818.1663008393034,-358.7800450719463,0.004172034007376841,29235.912633000004,1375274.20179,0.0005299005559157086,0.004172034007376841,-3818.1663008393034,,70
AE,Country,United Arab Emirates,Middle East,Territory,1.5°C,67%,NDC Pledges,27,25,2050,2023.0,10642081.0,229.383648,5639.244638,21.554397866357153,215556183.5,0.0014768910392633262,0.001032521964332833,0.0013241565462294403,0.0003435918294554,23596.667995000003,3096.679248,290.98437119582155,0.004172034007376841,29235.912633000004,1375274.20179,0.0005299005559157086,0.004172034007376841,,,71
AE,Country,United Arab Emirates,Middle East,Territory,1.5°C,67%,Capacity,-39,-41,1984,2023.0,10642081.0,229.383648,5639.244638,21.554397866357153,215556183.5,0.0014768910392633262,0.001032521964332833,0.0013241565462294403,0.0003435918294554,23596.667995000003,-5166.711659004159,-485.49824597314745,0.004172034007376841,29235.912633000004,1375274.20179,0.0005299005559157086,0.004172034007376841,-5166.711659004159,,72
AE,Country,United Arab Emirates,Middle East,Territory,2°C,50%,Population,15,13,2038,2023.0,10642081.0,229.383648,5639.244638,21.554397866357153,215556183.5,0.0014768910392633262,0.001032521964332833,0.0013241565462294403,0.0003435918294554,1182596.667995,1746.5664220244823,164.11888069866055,0.004172034007376841,1188235.912633,2534274.2017900003,0.0005299005559157086,0.004172034007376841,,,73
AE,Country,United Arab Emirates,Middle East,Territory,2°C,50%,Responsibility,-10,-12,2013,2023.0,10642081.0,229.383648,5639.244638,21.554397866357153,215556183.5,0.0014768910392633262,0.001032521964332833,0.0013241565462294403,0.0003435918294554,1182596.667995,-2283.4688637593817,-214.5697691794849,0.004172034007376841,1188235.912633,2534274.2017900003,0.0005299005559157086,0.004172034007376841,-2283.4688637593817,,74
AE,Country,United Arab Emirates,Middle East,Territory,2°C,50%,NDC Pledges,27,25,2050,2023.0,10642081.0,229.383648,5639.244638,21.554397866357153,215556183.5,0.0014768910392633262,0.001032521964332833,0.0013241565462294403,0.0003435918294554,1182596.667995,3096.679248,290.98437119582155,0.004172034007376841,1188235.912633,2534274.2017900003,0.0005299005559157086,0.004172034007376841,,,75
AE,Country,United Arab Emirates,Middle East,Territory,2°C,50%,Capacity,-31,-33,1992,2023.0,10642081.0,229.383648,5639.244638,21.554397866357153,215556183.5,0.0014768910392633262,0.001032521964332833,0.0013241565462294403,0.0003435918294554,1182596.667995,-4768.48872866535,-448.0785974721814,0.004172034007376841,1188235.912633,2534274.2017900003,0.0005299005559157086,0.004172034007376841,-4768.48872866535,,76
AE,Country,United Arab Emirates,Middle East,Territory,2°C,67%,Population,12,10,2035,2023.0,10642081.0,229.383648,5639.244638,21.554397866357153,215556183.5,0.0014768910392633262,0.001032521964332833,0.0013241565462294403,0.0003435918294554,907596.667995,1340.4213862270676,125.95481900833754,0.004172034007376841,913235.912633,2259274.2017900003,0.0005299005559157086,0.004172034007376841,,,77
AE,Country,United Arab Emirates,Middle East,Territory,2°C,67%,Responsibility,-12,-14,2011,2023.0,10642081.0,229.383648,5639.244638,21.554397866357153,215556183.5,0.0014768910392633262,0.001032521964332833,0.0013241565462294403,0.0003435918294554,907596.667995,-2647.611913972478,-248.78704775621213,0.004172034007376841,913235.912633,2259274.2017900003,0.0005299005559157086,0.004172034007376841,-2647.611913972478,,78
AE,Country,United Arab Emirates,Middle East,Territory,2°C,67%,NDC Pledges,27,25,2050,2023.0,10642081.0,229.383648,5639.244638,21.554397866357153,215556183.5,0.0014768910392633262,0.001032521964332833,0.0013241565462294403,0.0003435918294554,907596.667995,3096.679248,290.98437119582155,0.004172034007376841,913235.912633,2259274.2017900003,0.0005299005559157086,0.004172034007376841,,,79
AE,Country,United Arab Emirates,Middle East,Territory,2°C,67%,Capacity,-33,-35,1990,2023.0,10642081.0,229.383648,5639.244638,21.554397866357153,215556183.5,0.0014768910392633262,0.001032521964332833,0.0013241565462294403,0.0003435918294554,907596.667995,-4862.976481765585,-456.9572888766384,0.004172034007376841,913235.912633,2259274.2017900003,0.0005299005559157086,0.004172034007376841,-4862.976481765585,,80
AE,Country,United Arab Emirates,Middle East,Consumption,1.5°C,50%,Population,3,0,2025,2022.0,10242086.5,245.27,6033.442904523,23.94726894759188,204914102.5,0.0016352126570188528,0.0011319473718538597,0.0012854918719661702,0.0003355442319727,230438.2834789879,376.8155978065394,36.79090171778372,0.004640277492591606,236471.7263835109,1530671.4945651006,0.0005890833771539617,0.004640277492591606,,,81
AE,Country,United Arab Emirates,Middle East,Consumption,1.5°C,50%,Responsibility,-18,-21,2004,2022.0,10242086.5,245.27,6033.442904523,23.94726894759188,204914102.5,0.0016352126570188528,0.0011319473718538597,0.0012854918719661702,0.0003355442319727,230438.2834789879,-4065.777139609253,-396.96766275204305,0.004640277492591606,236471.7263835109,1530671.4945651006,0.0005890833771539617,0.004640277492591606,-4065.777139609253,,82
AE,Country,United Arab Emirates,Middle East,Consumption,1.5°C,50%,Capacity,-38,-41,1984,2022.0,10242086.5,245.27,6033.442904523,23.94726894759188,204914102.5,0.0016352126570188528,0.0011319473718538597,0.0012854918719661702,0.0003355442319727,230438.2834789879,-5519.834913476649,-538.9365646810978,0.004640277492591606,236471.7263835109,1530671.4945651006,0.0005890833771539617,0.004640277492591606,-5519.834913476649,,83
AE,Country,United Arab Emirates,Middle East,Consumption,1.5°C,67%,Population,1,-2,2023,2022.0,10242086.5,245.27,6033.442904523,23.94726894759188,204914102.5,0.0016352126570188528,0.0011319473718538597,0.0012854918719661702,0.0003355442319727,55976.91096655577,91.53415331332941,8.937061146020335,0.004640277492591606,62010.35387107877,1356210.1220526686,0.0005890833771539617,0.004640277492591606,,,84
AE,Country,United Arab Emirates,Middle East,Consumption,1.5°C,67%,Responsibility,-20,-23,2002,2022.0,10242086.5,245.27,6033.442904523,23.94726894759188,204914102.5,0.0016352126570188528,0.0011319473718538597,0.0012854918719661702,0.0003355442319727,55976.91096655577,-4290.045815946047,-418.86443899356317,0.004640277492591606,62010.35387107877,1356210.1220526686,0.0005890833771539617,0.004640277492591606,-4290.045815946047,,85
AE,Country,United Arab Emirates,Middle East,Consumption,1.5°C,67%,Capacity,-39,-42,1983,2022.0,10242086.5,245.27,6033.442904523,23.94726894759188,204914102.5,0.0016352126570188528,0.0011319473718538597,0.0012854918719661702,0.0003355442319727,55976.91096655577,-5578.374420725236,-544.6521488297561,0.004640277492591606,62010.35387107877,1356210.1220526686,0.0005890833771539617,0.004640277492591606,-5578.374420725236,,86
AE,Country,United Arab Emirates,Middle East,Consumption,2°C,50%,Population,15,12,2037,2022.0,10242086.5,245.27,6033.442904523,23.94726894759188,204914102.5,0.0016352126570188528,0.0011319473718538597,0.0012854918719661702,0.0003355442319727,1137264.2411371914,1859.668881482476,181.57129228331317,0.004640277492591606,1143297.6840417145,2437497.452223304,0.0005890833771539617,0.004640277492591606,,,87
AE,Country,United Arab Emirates,Middle East,Consumption,2°C,50%,Responsibility,-12,-15,2010,2022.0,10242086.5,245.27,6033.442904523,23.94726894759188,204914102.5,0.0016352126570188528,0.0011319473718538597,0.0012854918719661702,0.0003355442319727,1137264.2411371914,-2900.059741751694,-283.15126432018457,0.004640277492591606,1143297.6840417145,2437497.452223304,0.0005890833771539617,0.004640277492591606,-2900.059741751694,,88
AE,Country,United Arab Emirates,Middle East,Consumption,2°C,50%,Capacity,-31,-34,1991,2022.0,10242086.5,245.27,6033.442904523,23.94726894759188,204914102.5,0.0016352126570188528,0.0011319473718538597,0.0012854918719661702,0.0003355442319727,1137264.2411371914,-5215.554693981318,-509.227752956521,0.004640277492591606,1143297.6840417145,2437497.452223304,0.0005890833771539617,0.004640277492591606,-5215.554693981318,,89
AE,Country,United Arab Emirates,Middle East,Consumption,2°C,67%,Population,12,9,2034,2022.0,10242086.5,245.27,6033.442904523,23.94726894759188,204914102.5,0.0016352126570188528,0.0011319473718538597,0.0012854918719661702,0.0003355442319727,880703.399207144,1440.1373454630493,140.60976203071996,0.004640277492591606,886736.842111667,2180936.610293257,0.0005890833771539617,0.004640277492591606,,,90
AE,Country,United Arab Emirates,Middle East,Consumption,2°C,67%,Responsibility,-13,-16,2009,2022.0,10242086.5,245.27,6033.442904523,23.94726894759188,204914102.5,0.0016352126570188528,0.0011319473718538597,0.0012854918719661702,0.0003355442319727,880703.399207144,-3229.8666187175672,-315.3524058518318,0.004640277492591606,886736.842111667,2180936.610293257,0.0005890833771539617,0.004640277492591606,-3229.8666187175672,,91
AE,Country,United Arab Emirates,Middle East,Consumption,2°C,67%,Capacity,-33,-36,1989,2022.0,10242086.5,245.27,6033.442904523,23.94726894759188,204914102.5,0.0016352126570188528,0.0011319473718538597,0.0012854918719661702,0.0003355442319727,880703.399207144,-5301.642204641005,-517.6330237633714,0.004640277492591606,886736.842111667,2180936.610293257,0.0005890833771539617,0.004640277492591606,-5301.642204641005,,92
AR,Country,Argentina,Latin America and Caribbean,Territory,1.5°C,50%,Population,11,9,2034,2023.0,45538401.0,195.805967,7510.377231,4.299798910374565,1909913169.5,0.005328916204903821,0.005740235738653658,0.005666182374384416,0.0048062620001607,210596.667995,1122.2519967773053,24.644079988168784,0.005556337989811592,218107.045226,1562274.20179,0.0001649240435780782,0.005556337989811592,,,93
AR,Country,Argentina,Latin America and Caribbean,Territory,1.5°C,50%,Responsibility,4,3,2027,2023.0,45538401.0,195.805967,7510.377231,4.299798910374565,1909913169.5,0.005328916204903821,0.005740235738653658,0.005666182374384416,0.0048062620001607,210596.667995,374.8418180988755,29.46421669785861,0.005556337989811592,218107.045226,1562274.20179,0.0001649240435780782,0.005556337989811592,1341.7533151379812,0.001779903840205938,94
AR,Country,Argentina,Latin America and Caribbean,Territory,1.5°C,50%,NDC Pledges,27,25,2050,2023.0,45538401.0,195.805967,7510.377231,4.299798910374565,1909913169.5,0.005328916204903821,0.005740235738653658,0.005666182374384416,0.0048062620001607,210596.667995,2643.3805545,58.04728529005663,0.005556337989811592,218107.045226,1562274.20179,0.0001649240435780782,0.005556337989811592,,,95
AR,Country,Argentina,Latin America and Caribbean,Territory,1.5°C,50%,Capacity,0,-2,2023,2023.0,45538401.0,195.805967,7510.377231,4.299798910374565,1909913169.5,0.005328916204903821,0.005740235738653658,0.005666182374384416,0.0048062620001607,210596.667995,-1.6781011053335533,-0.03685024217985944,0.005556337989811592,218107.045226,1562274.20179,0.0001649240435780782,0.005556337989811592,-1.6781011053335533,,96
AR,Country,Argentina,Latin America and Caribbean,Territory,1.5°C,67%,Population,1,-1,2024,2023.0,45538401.0,195.805967,7510.377231,4.299798910374565,1909913169.5,0.005328916204903821,0.005740235738653658,0.005666182374384416,0.0048062620001607,23596.667995000003,125.74466646029087,2.7612885762126536,0.005556337989811592,31107.045226000002,1375274.20179,0.0001649240435780782,0.005556337989811592,,,97
AR,Country,Argentina,Latin America and Caribbean,Territory,1.5°C,67%,Responsibility,0,-1,2023,2023.0,45538401.0,195.805967,7510.377231,4.299798910374565,1909913169.5,0.005328916204903821,0.005740235738653658,0.005666182374384416,0.0048062620001607,23596.667995000003,10.650291307260922,6.196467265684081,0.005556337989811592,31107.045226000002,1375274.20179,0.0001649240435780782,0.005556337989811592,282.1772111280952,0.00045134725417663444,98
AR,Country,Argentina,Latin America and Caribbean,Territory,1.5°C,67%,NDC Pledges,27,25,2050,2023.0,45538401.0,195.805967,7510.377231,4.299798910374565,1909913169.5,0.005328916204903821,0.005740235738653658,0.005666182374384416,0.0048062620001607,23596.667995000003,2643.3805545,58.04728529005663,0.005556337989811592,31107.045226000002,1375274.20179,0.0001649240435780782,0.005556337989811592,,,99
AR,Country,Argentina,Latin America and Caribbean,Territory,1.5°C,67%,Capacity,-4,-6,2019,2023.0,45538401.0,195.805967,7510.377231,4.299798910374565,1909913169.5,0.005328916204903821,0.005740235738653658,0.005666182374384416,0.0048062620001607,23596.667995000003,-900.4490951353846,-19.77340168653231,0.005556337989811592,31107.045226000002,1375274.20179,0.0001649240435780782,0.005556337989811592,-900.4490951353846,,100
AR,Country,Argentina,Latin America and Caribbean,Territory,2°C,50%,Population,64,62,2087,2023.0,45538401.0,195.805967,7510.377231,4.299798910374565,1909913169.5,0.005328916204903821,0.005740235738653658,0.005666182374384416,0.0048062620001607,1182596.667995,6301.958547943819,138.38778722036855,0.005556337989811592,1190107.045226,2534274.2017900003,0.0001649240435780782,0.005556337989811592,,,101
AR,Country,Argentina,Latin America and Caribbean,Territory,2°C,50%,Responsibility,54,53,2077,2023.0,45538401.0,195.805967,7510.377231,4.299798910374565,1909913169.5,0.005328916204903821,0.005740235738653658,0.005666182374384416,0.0048062620001607,1182596.667995,5240.897589785375,150.40674315814547,0.005556337989811592,1190107.045226,2534274.2017900003,0.0001649240435780782,0.005556337989811592,6849.282583039636,0.004431686416528559,102
AR,Country,Argentina,Latin America and Caribbean,Territory,2°C,50%,NDC Pledges,27,25,2050,2023.0,45538401.0,195.805967,7510.377231,4.299798910374565,1909913169.5,0.005328916204903821,0.005740235738653658,0.005666182374384416,0.0048062620001607,1182596.667995,2643.3805545,58.04728529005663,0.005556337989811592,1190107.045226,2534274.2017900003,0.0001649240435780782,0.005556337989811592,,,103
AR,Country,Argentina,Latin America and Caribbean,Territory,2°C,50%,Capacity,33,32,2056,2023.0,45538401.0,195.805967,7510.377231,4.299798910374565,1909913169.5,0.005328916204903821,0.005740235738653658,0.005666182374384416,0.0048062620001607,1182596.667995,3215.95794561453,102.55100004611201,0.005556337989811592,1190107.045226,2534274.2017900003,0.0001649240435780782,0.005556337989811592,4670.008563050867,0.002719403861560793,104
AR,Country,Argentina,Latin America and Caribbean,Territory,2°C,67%,Population,49,47,2072,2023.0,45538401.0,195.805967,7510.377231,4.299798910374565,1909913169.5,0.005328916204903821,0.005740235738653658,0.005666182374384416,0.0048062620001607,907596.667995,4836.506591595268,106.20721161455073,0.005556337989811592,915107.045226,2259274.2017900003,0.0001649240435780782,0.005556337989811592,,,105
AR,Country,Argentina,Latin America and Caribbean,Territory,2°C,67%,Responsibility,37,36,2060,2023.0,45538401.0,195.805967,7510.377231,4.299798910374565,1909913169.5,0.005328916204903821,0.005740235738653658,0.005666182374384416,0.0048062620001607,907596.667995,3643.931324641988,116.18946458141825,0.005556337989811592,915107.045226,2259274.2017900003,0.0001649240435780782,0.005556337989811592,5291.082430083921,0.004014923647408171,106
AR,Country,Argentina,Latin America and Caribbean,Territory,2°C,67%,NDC Pledges,27,25,2050,2023.0,45538401.0,195.805967,7510.377231,4.299798910374565,1909913169.5,0.005328916204903821,0.005740235738653658,0.005666182374384416,0.0048062620001607,907596.667995,2643.3805545,58.04728529005663,0.005556337989811592,915107.045226,2259274.2017900003,0.0001649240435780782,0.005556337989811592,,,107
AR,Country,Argentina,Latin America and Caribbean,Territory,2°C,67%,Capacity,21,20,2044,2023.0,45538401.0,195.805967,7510.377231,4.299798910374565,1909913169.5,0.005328916204903821,0.005740235738653658,0.005666182374384416,0.0048062620001607,907596.667995,2057.3546601186395,73.52665968677017,0.005556337989811592,915107.045226,2259274.2017900003,0.0001649240435780782,0.005556337989811592,3348.286513006675,0.002266816012737911,108
AR,Country,Argentina,Latin America and Caribbean,Consumption,1.5°C,50%,Population,14,11,2036,2022.0,45407904.0,195.19,6824.88922448,4.29859083563954,1864374768.5,0.005983994371767689,0.006292984539451496,0.005699179704742793,0.0048197290267146,230438.2834789879,1378.9413913780709,30.367871447624424,0.005248973158268295,237263.1727034679,1530671.4945651006,0.00015030178940829333,0.005248973158268295,,,109
AR,Country,Argentina,Latin America and Caribbean,Consumption,1.5°C,50%,Responsibility,7,5,2029,2022.0,45407904.0,195.19,6824.88922448,4.29859083563954,1864374768.5,0.005983994371767689,0.006292984539451496,0.005699179704742793,0.0048197290267146,230438.2834789879,663.5816667801058,41.81392499362535,0.005248973158268295,237263.1727034679,1530671.4945651006,0.00015030178940829333,0.005248973158268295,1898.6826919737405,0.0028796502766894345,110
