country,decile,year,EU_Priority,Secondary_indicator,primary_index,Score,Level
AT,6,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.9330614171650944,3 (Secondary_indicator)
AT,6,2023,Agriculture and Food,All,All,0.888905232724226,2 (EU_Priority)
AT,6,2023,Energy and Housing,All,All,0.7423525412015519,2 (EU_Priority)
AT,6,2023,Equality,All,All,0.890730051305009,2 (EU_Priority)
AT,6,2023,Health and Animal Welfare,All,All,0.6640466987777703,2 (EU_Priority)
AT,6,2023,"Intergenerational Fairness, Youth, Culture and Sport",All,All,0.9991340397049546,2 (EU_Priority)
AT,6,2023,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.8763994959184669,2 (EU_Priority)
AT,6,2023,All,All,All,0.8435946766053298,1 (EWBI)
AT,7,2023,Agriculture and Food,Nutrition need,AN-EHIS-1,0.911134637939008,4 (Primary_indicator)
AT,7,2023,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.9085247676363216,4 (Primary_indicator)
AT,7,2023,Energy and Housing,Housing quality,HQ-SILC-1,0.9031617057379772,4 (Primary_indicator)
AT,7,2023,Energy and Housing,Energy,HE-SILC-1,0.976599733451614,4 (Primary_indicator)
AT,7,2023,Energy and Housing,Energy,HE-SILC-2,0.9378564986080844,4 (Primary_indicator)
AT,7,2023,Energy and Housing,Energy,HE-HBS-1,0.2193409557790764,4 (Primary_indicator)
AT,7,2023,Energy and Housing,Energy,HE-HBS-2,0.2064815316250625,4 (Primary_indicator)
AT,7,2023,Equality,Life satisfaction,EL-SILC-1,0.9464250834992698,4 (Primary_indicator)
AT,7,2023,Equality,Life satisfaction,EL-EHIS-1,0.9278877522231797,4 (Primary_indicator)
AT,7,2023,Equality,Security,ES-SILC-1,0.8348015492030221,4 (Primary_indicator)
AT,7,2023,Equality,Security,ES-SILC-2,0.9011967105336668,4 (Primary_indicator)
AT,7,2023,Equality,Community,EC-SILC-1,0.8443853931812355,4 (Primary_indicator)
AT,7,2023,Equality,Community,EC-SILC-2,0.8836528060246186,4 (Primary_indicator)
AT,7,2023,Equality,Community,EC-EHIS-1,0.8803282007690719,4 (Primary_indicator)
AT,7,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.8653809799972969,4 (Primary_indicator)
AT,7,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.7182090991057386,4 (Primary_indicator)
AT,7,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.6924932418816466,4 (Primary_indicator)
AT,7,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.1675433691228203,4 (Primary_indicator)
AT,7,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.927636811796823,4 (Primary_indicator)
AT,7,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.857763661434784,4 (Primary_indicator)
AT,7,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,IS-SILC-3,0.9991340397049546,4 (Primary_indicator)
AT,7,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-1,0.9101614156446244,4 (Primary_indicator)
AT,7,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-2,0.5718824776617518,4 (Primary_indicator)
AT,7,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.8272263889017594,4 (Primary_indicator)
AT,7,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.9536756768671502,4 (Primary_indicator)
AT,7,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.8450838070238333,4 (Primary_indicator)
AT,7,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.934344387059061,4 (Primary_indicator)
AT,7,2023,Agriculture and Food,Nutrition need,All,0.911134637939008,3 (Secondary_indicator)
AT,7,2023,Agriculture and Food,Nutrition expense,All,0.9085247676363216,3 (Secondary_indicator)
AT,7,2023,Energy and Housing,Housing quality,All,0.9031617057379772,3 (Secondary_indicator)
AT,7,2023,Energy and Housing,Energy,All,0.5850696798659593,3 (Secondary_indicator)
AT,7,2023,Equality,Life satisfaction,All,0.9371564178612247,3 (Secondary_indicator)
AT,7,2023,Equality,Security,All,0.8679991298683445,3 (Secondary_indicator)
AT,7,2023,Equality,Community,All,0.8694554666583088,3 (Secondary_indicator)
AT,7,2023,Health and Animal Welfare,Health condition and impact,All,0.7048378605565183,3 (Secondary_indicator)
AT,7,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,All,0.9991340397049546,3 (Secondary_indicator)
AT,7,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.8216059532198239,3 (Secondary_indicator)
AT,7,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.934344387059061,3 (Secondary_indicator)
AT,7,2023,Agriculture and Food,All,All,0.9098297027876647,2 (EU_Priority)
AT,7,2023,Energy and Housing,All,All,0.7441156928019682,2 (EU_Priority)
AT,7,2023,Equality,All,All,0.8915370047959593,2 (EU_Priority)
AT,7,2023,Health and Animal Welfare,All,All,0.7048378605565183,2 (EU_Priority)
AT,7,2023,"Intergenerational Fairness, Youth, Culture and Sport",All,All,0.9991340397049546,2 (EU_Priority)
AT,7,2023,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.8779751701394425,2 (EU_Priority)
AT,7,2023,All,All,All,0.8545715784644178,1 (EWBI)
AT,8,2023,Agriculture and Food,Nutrition need,AN-EHIS-1,0.911134637939008,4 (Primary_indicator)
AT,8,2023,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.9085247676363216,4 (Primary_indicator)
AT,8,2023,Energy and Housing,Housing quality,HQ-SILC-1,0.9082832183931968,4 (Primary_indicator)
AT,8,2023,Energy and Housing,Energy,HE-SILC-1,0.9807122048882162,4 (Primary_indicator)
AT,8,2023,Energy and Housing,Energy,HE-SILC-2,0.9374471095383666,4 (Primary_indicator)
AT,8,2023,Energy and Housing,Energy,HE-HBS-1,0.2193409557790764,4 (Primary_indicator)
AT,8,2023,Energy and Housing,Energy,HE-HBS-2,0.2048826523568314,4 (Primary_indicator)
AT,8,2023,Equality,Life satisfaction,EL-SILC-1,0.9669653057325645,4 (Primary_indicator)
AT,8,2023,Equality,Life satisfaction,EL-EHIS-1,0.9278877522231797,4 (Primary_indicator)
AT,8,2023,Equality,Security,ES-SILC-1,0.890491884395708,4 (Primary_indicator)
AT,8,2023,Equality,Security,ES-SILC-2,0.9051509669506852,4 (Primary_indicator)
AT,8,2023,Equality,Community,EC-SILC-1,0.8864739125961343,4 (Primary_indicator)
AT,8,2023,Equality,Community,EC-SILC-2,0.8923548617974172,4 (Primary_indicator)
AT,8,2023,Equality,Community,EC-EHIS-1,0.8803282007690719,4 (Primary_indicator)
AT,8,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.892975327354778,4 (Primary_indicator)
AT,8,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.7090165620789954,4 (Primary_indicator)
AT,8,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.6956240758541616,4 (Primary_indicator)
AT,8,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.1681470519145019,4 (Primary_indicator)
AT,8,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.927636811796823,4 (Primary_indicator)
AT,8,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.857763661434784,4 (Primary_indicator)
AT,8,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,IS-SILC-3,0.9991340397049546,4 (Primary_indicator)
AT,8,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-1,0.953671363227862,4 (Primary_indicator)
AT,8,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-2,0.6114292961553432,4 (Primary_indicator)
AT,8,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.8256001053962095,4 (Primary_indicator)
AT,8,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.9526824498514912,4 (Primary_indicator)
AT,8,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.8339148956798499,4 (Primary_indicator)
AT,8,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.9484344139803194,4 (Primary_indicator)
AT,8,2023,Agriculture and Food,Nutrition need,All,0.911134637939008,3 (Secondary_indicator)
AT,8,2023,Agriculture and Food,Nutrition expense,All,0.9085247676363216,3 (Secondary_indicator)
AT,8,2023,Energy and Housing,Housing quality,All,0.9082832183931968,3 (Secondary_indicator)
AT,8,2023,Energy and Housing,Energy,All,0.5855957306406225,3 (Secondary_indicator)
AT,8,2023,Equality,Life satisfaction,All,0.947426528977872,3 (Secondary_indicator)
AT,8,2023,Equality,Security,All,0.8978214256731967,3 (Secondary_indicator)
AT,8,2023,Equality,Community,All,0.8863856583875411,3 (Secondary_indicator)
AT,8,2023,Health and Animal Welfare,Health condition and impact,All,0.7085272484056739,3 (Secondary_indicator)
AT,8,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,All,0.9991340397049546,3 (Secondary_indicator)
AT,8,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.8354596220621513,3 (Secondary_indicator)
AT,8,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.9484344139803194,3 (Secondary_indicator)
AT,8,2023,Agriculture and Food,All,All,0.9098297027876647,2 (EU_Priority)
AT,8,2023,Energy and Housing,All,All,0.7469394745169097,2 (EU_Priority)
AT,8,2023,Equality,All,All,0.9105445376795366,2 (EU_Priority)
AT,8,2023,Health and Animal Welfare,All,All,0.7085272484056739,2 (EU_Priority)
AT,8,2023,"Intergenerational Fairness, Youth, Culture and Sport",All,All,0.9991340397049546,2 (EU_Priority)
AT,8,2023,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.8919470180212353,2 (EU_Priority)
AT,8,2023,All,All,All,0.8611536701859959,1 (EWBI)
AT,9,2023,Agriculture and Food,Nutrition need,AN-EHIS-1,0.8529581861073215,4 (Primary_indicator)
AT,9,2023,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.8827973386207316,4 (Primary_indicator)
AT,9,2023,Energy and Housing,Housing quality,HQ-SILC-1,0.9097973927515354,4 (Primary_indicator)
AT,9,2023,Energy and Housing,Energy,HE-SILC-1,0.9619102829353868,4 (Primary_indicator)
AT,9,2023,Energy and Housing,Energy,HE-SILC-2,0.929642159934173,4 (Primary_indicator)
AT,9,2023,Energy and Housing,Energy,HE-HBS-1,0.2193409557790764,4 (Primary_indicator)
AT,9,2023,Energy and Housing,Energy,HE-HBS-2,0.2048826523568314,4 (Primary_indicator)
AT,9,2023,Equality,Life satisfaction,EL-SILC-1,0.9600658159072708,4 (Primary_indicator)
AT,9,2023,Equality,Life satisfaction,EL-EHIS-1,0.929758924476074,4 (Primary_indicator)
AT,9,2023,Equality,Security,ES-SILC-1,0.8934888194115045,4 (Primary_indicator)
AT,9,2023,Equality,Security,ES-SILC-2,0.9014036091866616,4 (Primary_indicator)
AT,9,2023,Equality,Community,EC-SILC-1,0.8819997087001054,4 (Primary_indicator)
AT,9,2023,Equality,Community,EC-SILC-2,0.8929142697360091,4 (Primary_indicator)
AT,9,2023,Equality,Community,EC-EHIS-1,0.9198503119996366,4 (Primary_indicator)
AT,9,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.9224083943099304,4 (Primary_indicator)
AT,9,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.7171976377253144,4 (Primary_indicator)
AT,9,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.7319417992129237,4 (Primary_indicator)
AT,9,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.1408850510690872,4 (Primary_indicator)
AT,9,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.9268385414675934,4 (Primary_indicator)
AT,9,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.944959699291148,4 (Primary_indicator)
AT,9,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,IS-SILC-3,0.9991340397049546,4 (Primary_indicator)
AT,9,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-1,0.9342810377198894,4 (Primary_indicator)
AT,9,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-2,0.6444307331839497,4 (Primary_indicator)
AT,9,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.7462819955733624,4 (Primary_indicator)
AT,9,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.955658095175598,4 (Primary_indicator)
AT,9,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.8188189194767636,4 (Primary_indicator)
AT,9,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.946187213063512,4 (Primary_indicator)
AT,9,2023,Agriculture and Food,Nutrition need,All,0.8529581861073215,3 (Secondary_indicator)
AT,9,2023,Agriculture and Food,Nutrition expense,All,0.8827973386207316,3 (Secondary_indicator)
AT,9,2023,Energy and Housing,Housing quality,All,0.9097973927515354,3 (Secondary_indicator)
AT,9,2023,Energy and Housing,Energy,All,0.5789440127513669,3 (Secondary_indicator)
AT,9,2023,Equality,Life satisfaction,All,0.9449123701916724,3 (Secondary_indicator)
AT,9,2023,Equality,Security,All,0.8974462142990831,3 (Secondary_indicator)
AT,9,2023,Equality,Community,All,0.8982547634785837,3 (Secondary_indicator)
AT,9,2023,Health and Animal Welfare,Health condition and impact,All,0.7307051871793329,3 (Secondary_indicator)
AT,9,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,All,0.9991340397049546,3 (Secondary_indicator)
AT,9,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.8198941562259126,3 (Secondary_indicator)
AT,9,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.946187213063512,3 (Secondary_indicator)
AT,9,2023,Agriculture and Food,All,All,0.8678777623640266,2 (EU_Priority)
AT,9,2023,Energy and Housing,All,All,0.7443707027514511,2 (EU_Priority)
AT,9,2023,Equality,All,All,0.9135377826564465,2 (EU_Priority)
AT,9,2023,Health and Animal Welfare,All,All,0.7307051871793329,2 (EU_Priority)
AT,9,2023,"Intergenerational Fairness, Youth, Culture and Sport",All,All,0.9991340397049546,2 (EU_Priority)
AT,9,2023,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.8830406846447123,2 (EU_Priority)
AT,9,2023,All,All,All,0.8564443598834872,1 (EWBI)
AT,10,2023,Agriculture and Food,Nutrition need,AN-EHIS-1,0.8529581861073215,4 (Primary_indicator)
AT,10,2023,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.8827973386207316,4 (Primary_indicator)
AT,10,2023,Energy and Housing,Housing quality,HQ-SILC-1,0.9226914505762932,4 (Primary_indicator)
AT,10,2023,Energy and Housing,Energy,HE-SILC-1,0.987545099701703,4 (Primary_indicator)
AT,10,2023,Energy and Housing,Energy,HE-SILC-2,0.9433586716583232,4 (Primary_indicator)
AT,10,2023,Energy and Housing,Energy,HE-HBS-1,0.2193409557790764,4 (Primary_indicator)
AT,10,2023,Energy and Housing,Energy,HE-HBS-2,0.2048826523568314,4 (Primary_indicator)
AT,10,2023,Equality,Life satisfaction,EL-SILC-1,0.9849279231000736,4 (Primary_indicator)
AT,10,2023,Equality,Life satisfaction,EL-EHIS-1,0.929758924476074,4 (Primary_indicator)
AT,10,2023,Equality,Security,ES-SILC-1,0.9430109215273738,4 (Primary_indicator)
AT,10,2023,Equality,Security,ES-SILC-2,0.9260961023669594,4 (Primary_indicator)
AT,10,2023,Equality,Community,EC-SILC-1,0.91309578229553,4 (Primary_indicator)
AT,10,2023,Equality,Community,EC-SILC-2,0.9008273260310145,4 (Primary_indicator)
AT,10,2023,Equality,Community,EC-EHIS-1,0.9198503119996366,4 (Primary_indicator)
AT,10,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.9576433197457213,4 (Primary_indicator)
AT,10,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.7532005875820836,4 (Primary_indicator)
AT,10,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.7952067458968237,4 (Primary_indicator)
AT,10,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.1343270471836886,4 (Primary_indicator)
AT,10,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.9268385414675934,4 (Primary_indicator)
AT,10,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.944959699291148,4 (Primary_indicator)
AT,10,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,IS-SILC-3,0.9991340397049546,4 (Primary_indicator)
AT,10,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-1,0.9218142135503168,4 (Primary_indicator)
AT,10,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-2,0.7389068131722308,4 (Primary_indicator)
AT,10,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.6691780860997473,4 (Primary_indicator)
AT,10,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.9646544935869438,4 (Primary_indicator)
AT,10,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.8262477530470144,4 (Primary_indicator)
AT,10,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.9503640774122276,4 (Primary_indicator)
AT,10,2023,Agriculture and Food,Nutrition need,All,0.8529581861073215,3 (Secondary_indicator)
AT,10,2023,Agriculture and Food,Nutrition expense,All,0.8827973386207316,3 (Secondary_indicator)
AT,10,2023,Energy and Housing,Housing quality,All,0.9226914505762932,3 (Secondary_indicator)
AT,10,2023,Energy and Housing,Energy,All,0.5887818448739834,3 (Secondary_indicator)
AT,10,2023,Equality,Life satisfaction,All,0.9573434237880738,3 (Secondary_indicator)
AT,10,2023,Equality,Security,All,0.9345535119471666,3 (Secondary_indicator)
AT,10,2023,Equality,Community,All,0.9112578067753937,3 (Secondary_indicator)
