country,decile,year,EU_Priority,Secondary_indicator,primary_index,Score,Level
BE,All,2005,Energy and Housing,All,All,0.8600617143301481,2 (EU_Priority)
BE,All,2005,Equality,All,All,0.8117376621591816,2 (EU_Priority)
BE,All,2005,Health and Animal Welfare,All,All,0.682450964712428,2 (EU_Priority)
BE,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.5061205828180616,2 (EU_Priority)
BE,All,2005,All,All,All,0.7150927310049549,1 (EWBI)
CY,All,2005,Energy and Housing,Housing quality,HQ-SILC-1,0.9593537274341936,4 (Primary_indicator)
CY,All,2005,Energy and Housing,Energy,HE-SILC-1,0.5220478500489476,4 (Primary_indicator)
CY,All,2005,Equality,Security,ES-SILC-1,0.5336443332633336,4 (Primary_indicator)
CY,All,2005,Equality,Security,ES-SILC-2,0.5391287940283604,4 (Primary_indicator)
CY,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.7166759568469305,4 (Primary_indicator)
CY,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.6098761812417764,4 (Primary_indicator)
CY,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.5438730593727181,4 (Primary_indicator)
CY,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.8264808268771018,4 (Primary_indicator)
CY,All,2005,Energy and Housing,Housing quality,All,0.9593537274341936,3 (Secondary_indicator)
CY,All,2005,Energy and Housing,Energy,All,0.5220478500489476,3 (Secondary_indicator)
CY,All,2005,Equality,Security,All,0.5386786160457444,3 (Secondary_indicator)
CY,All,2005,Health and Animal Welfare,Health condition and impact,All,0.6298680777271684,3 (Secondary_indicator)
CY,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.8264808268771018,3 (Secondary_indicator)
CY,All,2005,Energy and Housing,All,All,0.7407007887415706,2 (EU_Priority)
CY,All,2005,Equality,All,All,0.5386786160457444,2 (EU_Priority)
CY,All,2005,Health and Animal Welfare,All,All,0.6298680777271684,2 (EU_Priority)
CY,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.8264808268771018,2 (EU_Priority)
CY,All,2005,All,All,All,0.6839320773478963,1 (EWBI)
CZ,All,2005,Energy and Housing,Housing quality,HQ-SILC-1,0.655711568877318,4 (Primary_indicator)
CZ,All,2005,Energy and Housing,Energy,HE-SILC-1,0.8248247302837867,4 (Primary_indicator)
CZ,All,2005,Equality,Security,ES-SILC-1,0.5659777392934668,4 (Primary_indicator)
CZ,All,2005,Equality,Security,ES-SILC-2,0.6909032529636707,4 (Primary_indicator)
CZ,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.6194186004877367,4 (Primary_indicator)
CZ,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.56351310964889,4 (Primary_indicator)
CZ,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.5383315972777617,4 (Primary_indicator)
CZ,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.6226516613837493,4 (Primary_indicator)
CZ,All,2005,Energy and Housing,Housing quality,All,0.655711568877318,3 (Secondary_indicator)
CZ,All,2005,Energy and Housing,Energy,All,0.8248247302837867,3 (Secondary_indicator)
CZ,All,2005,Equality,Security,All,0.6292112963938306,3 (Secondary_indicator)
CZ,All,2005,Health and Animal Welfare,Health condition and impact,All,0.5759669278670374,3 (Secondary_indicator)
CZ,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.6226516613837493,3 (Secondary_indicator)
CZ,All,2005,Energy and Housing,All,All,0.7402681495805523,2 (EU_Priority)
CZ,All,2005,Equality,All,All,0.6292112963938306,2 (EU_Priority)
CZ,All,2005,Health and Animal Welfare,All,All,0.5759669278670374,2 (EU_Priority)
CZ,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.6226516613837493,2 (EU_Priority)
CZ,All,2005,All,All,All,0.6420245088062924,1 (EWBI)
DE,All,2005,Energy and Housing,Housing quality,HQ-SILC-1,0.8808002645369031,4 (Primary_indicator)
DE,All,2005,Energy and Housing,Energy,HE-SILC-1,0.8880904880218072,4 (Primary_indicator)
DE,All,2005,Equality,Security,ES-SILC-1,0.7732528185600765,4 (Primary_indicator)
DE,All,2005,Equality,Security,ES-SILC-2,0.90012657766698,4 (Primary_indicator)
DE,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.7306287308136731,4 (Primary_indicator)
DE,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.4028820618738614,4 (Primary_indicator)
DE,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.29440055448038505,4 (Primary_indicator)
DE,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.6299669505094811,4 (Primary_indicator)
DE,All,2005,Energy and Housing,Housing quality,All,0.8808002645369031,3 (Secondary_indicator)
DE,All,2005,Energy and Housing,Energy,All,0.8880904880218072,3 (Secondary_indicator)
DE,All,2005,Equality,Security,All,0.8371812738162968,3 (Secondary_indicator)
DE,All,2005,Health and Animal Welfare,Health condition and impact,All,0.4799275643899309,3 (Secondary_indicator)
DE,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.6299669505094811,3 (Secondary_indicator)
DE,All,2005,Energy and Housing,All,All,0.8844453762793552,2 (EU_Priority)
DE,All,2005,Equality,All,All,0.8371812738162968,2 (EU_Priority)
DE,All,2005,Health and Animal Welfare,All,All,0.4799275643899309,2 (EU_Priority)
DE,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.6299669505094811,2 (EU_Priority)
DE,All,2005,All,All,All,0.7078802912487661,1 (EWBI)
DK,All,2005,Energy and Housing,Housing quality,HQ-SILC-1,0.9052230578307875,4 (Primary_indicator)
DK,All,2005,Energy and Housing,Energy,HE-SILC-1,0.8236182531717803,4 (Primary_indicator)
DK,All,2005,Equality,Security,ES-SILC-1,0.7681382286288291,4 (Primary_indicator)
DK,All,2005,Equality,Security,ES-SILC-2,0.9479522907107557,4 (Primary_indicator)
DK,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.8077141330737063,4 (Primary_indicator)
DK,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.6884493132544955,4 (Primary_indicator)
DK,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.808890553087285,4 (Primary_indicator)
DK,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.7383508953448799,4 (Primary_indicator)
DK,All,2005,Energy and Housing,Housing quality,All,0.9052230578307875,3 (Secondary_indicator)
DK,All,2005,Energy and Housing,Energy,All,0.8236182531717803,3 (Secondary_indicator)
DK,All,2005,Equality,Security,All,0.8582716222424018,3 (Secondary_indicator)
DK,All,2005,Health and Animal Welfare,Health condition and impact,All,0.7689965496082143,3 (Secondary_indicator)
DK,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.7383508953448799,3 (Secondary_indicator)
DK,All,2005,Energy and Housing,All,All,0.8644206555012839,2 (EU_Priority)
DK,All,2005,Equality,All,All,0.8582716222424018,2 (EU_Priority)
DK,All,2005,Health and Animal Welfare,All,All,0.7689965496082143,2 (EU_Priority)
DK,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.7383508953448799,2 (EU_Priority)
DK,All,2005,All,All,All,0.8075099306741949,1 (EWBI)
EE,All,2005,Energy and Housing,Housing quality,HQ-SILC-1,0.6241760155279936,4 (Primary_indicator)
EE,All,2005,Energy and Housing,Energy,HE-SILC-1,0.9101812268885431,4 (Primary_indicator)
EE,All,2005,Equality,Security,ES-SILC-1,0.6118844669362484,4 (Primary_indicator)
EE,All,2005,Equality,Security,ES-SILC-2,0.8788236747787106,4 (Primary_indicator)
EE,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.4962549763975026,4 (Primary_indicator)
EE,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.33845891794169136,4 (Primary_indicator)
EE,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.2328693521000789,4 (Primary_indicator)
EE,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.7143728470809911,4 (Primary_indicator)
EE,All,2005,Energy and Housing,Housing quality,All,0.6241760155279936,3 (Secondary_indicator)
EE,All,2005,Energy and Housing,Energy,All,0.9101812268885431,3 (Secondary_indicator)
EE,All,2005,Equality,Security,All,0.7479594286027079,3 (Secondary_indicator)
EE,All,2005,Health and Animal Welfare,Health condition and impact,All,0.3610231278520767,3 (Secondary_indicator)
EE,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.7143728470809911,3 (Secondary_indicator)
EE,All,2005,Energy and Housing,All,All,0.7671786212082683,2 (EU_Priority)
EE,All,2005,Equality,All,All,0.7479594286027079,2 (EU_Priority)
EE,All,2005,Health and Animal Welfare,All,All,0.3610231278520767,2 (EU_Priority)
EE,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.7143728470809911,2 (EU_Priority)
EE,All,2005,All,All,All,0.647633506186011,1 (EWBI)
FI,All,2005,Energy and Housing,Housing quality,HQ-SILC-1,0.867459434296969,4 (Primary_indicator)
FI,All,2005,Energy and Housing,Energy,HE-SILC-1,0.9111499166196318,4 (Primary_indicator)
FI,All,2005,Equality,Security,ES-SILC-1,0.6567203679062138,4 (Primary_indicator)
FI,All,2005,Equality,Security,ES-SILC-2,0.9293491913240902,4 (Primary_indicator)
FI,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.7136751226975616,4 (Primary_indicator)
FI,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.2665926081317212,4 (Primary_indicator)
FI,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.23432922620159294,4 (Primary_indicator)
FI,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.6253356838806519,4 (Primary_indicator)
FI,All,2005,Energy and Housing,Housing quality,All,0.867459434296969,3 (Secondary_indicator)
FI,All,2005,Energy and Housing,Energy,All,0.9111499166196318,3 (Secondary_indicator)
FI,All,2005,Equality,Security,All,0.7946702166306349,3 (Secondary_indicator)
FI,All,2005,Health and Animal Welfare,Health condition and impact,All,0.41002575143366143,3 (Secondary_indicator)
FI,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.6253356838806519,3 (Secondary_indicator)
FI,All,2005,Energy and Housing,All,All,0.8893046754583005,2 (EU_Priority)
FI,All,2005,Equality,All,All,0.7946702166306349,2 (EU_Priority)
FI,All,2005,Health and Animal Welfare,All,All,0.41002575143366143,2 (EU_Priority)
FI,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.6253356838806519,2 (EU_Priority)
FI,All,2005,All,All,All,0.6798340818508122,1 (EWBI)
FR,All,2005,Energy and Housing,Housing quality,HQ-SILC-1,0.8814495682331491,4 (Primary_indicator)
FR,All,2005,Energy and Housing,Energy,HE-SILC-1,0.8757607512215048,4 (Primary_indicator)
FR,All,2005,Equality,Security,ES-SILC-1,0.6607569127289721,4 (Primary_indicator)
FR,All,2005,Equality,Security,ES-SILC-2,0.8480181086185298,4 (Primary_indicator)
FR,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.7164353580566234,4 (Primary_indicator)
FR,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.47561804013574016,4 (Primary_indicator)
FR,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.635679120622394,4 (Primary_indicator)
FR,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.6538316413518009,4 (Primary_indicator)
FR,All,2005,Energy and Housing,Housing quality,All,0.8814495682331491,3 (Secondary_indicator)
FR,All,2005,Energy and Housing,Energy,All,0.8757607512215048,3 (Secondary_indicator)
FR,All,2005,Equality,Security,All,0.7549482260994128,3 (Secondary_indicator)
FR,All,2005,Health and Animal Welfare,Health condition and impact,All,0.6101825216816855,3 (Secondary_indicator)
FR,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.6538316413518009,3 (Secondary_indicator)
FR,All,2005,Energy and Housing,All,All,0.878605159727327,2 (EU_Priority)
FR,All,2005,Equality,All,All,0.7549482260994128,2 (EU_Priority)
FR,All,2005,Health and Animal Welfare,All,All,0.6101825216816855,2 (EU_Priority)
FR,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.6538316413518009,2 (EU_Priority)
FR,All,2005,All,All,All,0.7243918872150565,1 (EWBI)
HU,All,2005,Energy and Housing,Housing quality,HQ-SILC-1,0.5772400499627316,4 (Primary_indicator)
HU,All,2005,Energy and Housing,Energy,HE-SILC-1,0.7162502969003276,4 (Primary_indicator)
HU,All,2005,Equality,Security,ES-SILC-1,0.402924834263649,4 (Primary_indicator)
HU,All,2005,Equality,Security,ES-SILC-2,0.6225180155289701,4 (Primary_indicator)
HU,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.30884373423917044,4 (Primary_indicator)
HU,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.33242701182363626,4 (Primary_indicator)
HU,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.35753785396452936,4 (Primary_indicator)
HU,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.7585248247964412,4 (Primary_indicator)
HU,All,2005,Energy and Housing,Housing quality,All,0.5772400499627316,3 (Secondary_indicator)
HU,All,2005,Energy and Housing,Energy,All,0.7162502969003276,3 (Secondary_indicator)
HU,All,2005,Equality,Security,All,0.513142075408366,3 (Secondary_indicator)
HU,All,2005,Health and Animal Welfare,Health condition and impact,All,0.336786396289461,3 (Secondary_indicator)
HU,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.7585248247964412,3 (Secondary_indicator)
HU,All,2005,Energy and Housing,All,All,0.6467451734315296,2 (EU_Priority)
HU,All,2005,Equality,All,All,0.513142075408366,2 (EU_Priority)
HU,All,2005,Health and Animal Welfare,All,All,0.336786396289461,2 (EU_Priority)
HU,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.7585248247964412,2 (EU_Priority)
HU,All,2005,All,All,All,0.5637996174814495,1 (EWBI)
IE,All,2005,Energy and Housing,Housing quality,HQ-SILC-1,0.9513054835325618,4 (Primary_indicator)
IE,All,2005,Energy and Housing,Energy,HE-SILC-1,0.9034682868144156,4 (Primary_indicator)
IE,All,2005,Equality,Security,ES-SILC-1,0.8198614526107325,4 (Primary_indicator)
IE,All,2005,Equality,Security,ES-SILC-2,0.7622913239146666,4 (Primary_indicator)
IE,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.9090255544541123,4 (Primary_indicator)
IE,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.6927149309494857,4 (Primary_indicator)
IE,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.6694187454244086,4 (Primary_indicator)
IE,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.7696819519233239,4 (Primary_indicator)
IE,All,2005,Energy and Housing,Housing quality,All,0.9513054835325618,3 (Secondary_indicator)
IE,All,2005,Energy and Housing,Energy,All,0.9034682868144156,3 (Secondary_indicator)
IE,All,2005,Equality,Security,All,0.7914154528337658,3 (Secondary_indicator)
IE,All,2005,Health and Animal Welfare,Health condition and impact,All,0.76325256299207,3 (Secondary_indicator)
IE,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.7696819519233239,3 (Secondary_indicator)
IE,All,2005,Energy and Housing,All,All,0.9273868851734888,2 (EU_Priority)
IE,All,2005,Equality,All,All,0.7914154528337658,2 (EU_Priority)
IE,All,2005,Health and Animal Welfare,All,All,0.76325256299207,2 (EU_Priority)
IE,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.7696819519233239,2 (EU_Priority)
IE,All,2005,All,All,All,0.8129342132306622,1 (EWBI)
IS,All,2005,Energy and Housing,Housing quality,HQ-SILC-1,0.896465312779973,4 (Primary_indicator)
IS,All,2005,Energy and Housing,Energy,HE-SILC-1,0.824791026843626,4 (Primary_indicator)
IS,All,2005,Equality,Security,ES-SILC-1,0.6423193820099042,4 (Primary_indicator)
IS,All,2005,Equality,Security,ES-SILC-2,0.8683711798118523,4 (Primary_indicator)
IS,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.8326887234928309,4 (Primary_indicator)
IS,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.6953939867744184,4 (Primary_indicator)
IS,All,2005,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.6839866657447661,4 (Primary_indicator)
IS,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.9480178796979175,4 (Primary_indicator)
IS,All,2005,Energy and Housing,Housing quality,All,0.896465312779973,3 (Secondary_indicator)
IS,All,2005,Energy and Housing,Energy,All,0.824791026843626,3 (Secondary_indicator)
IS,All,2005,Equality,Security,All,0.7555935647142951,3 (Secondary_indicator)
IS,All,2005,Health and Animal Welfare,Health condition and impact,All,0.738077118253048,3 (Secondary_indicator)
IS,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.9480178796979175,3 (Secondary_indicator)
IS,All,2005,Energy and Housing,All,All,0.8606281698117995,2 (EU_Priority)
IS,All,2005,Equality,All,All,0.7555935647142951,2 (EU_Priority)
IS,All,2005,Health and Animal Welfare,All,All,0.738077118253048,2 (EU_Priority)
IS,All,2005,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.9480178796979175,2 (EU_Priority)
IS,All,2005,All,All,All,0.8255791831192649,1 (EWBI)
IT,All,2005,Energy and Housing,Housing quality,HQ-SILC-1,0.7838627034719916,4 (Primary_indicator)
IT,All,2005,Energy and Housing,Energy,HE-SILC-1,0.8199743860805471,4 (Primary_indicator)
IT,All,2005,Equality,Security,ES-SILC-1,0.7446190988562473,4 (Primary_indicator)
IT,All,2005,Equality,Security,ES-SILC-2,0.6386342584668692,4 (Primary_indicator)
